Spindle_Speed_rpm,Feed_mm_per_rev,Depth_of_Cut_mm,Machining_Length_mm,Machining_Time_sec,Operation_Milling,Operation_Turning,Material_Brass,Material_Cast Iron,Material_Mild Steel,Tool_Type_Carbide,Tool_Type_Coated Carbide,Tool_Type_HSS
2512,0.428,2.948,224,14.070793963786947,False,True,False,True,False,True,False,False
2989,0.318,1.618,212,12.954725603167114,False,True,False,False,True,True,False,False
2014,0.252,0.288,104,16.123854197010548,True,False,False,False,True,True,False,False
2438,0.117,0.689,76,14.301326388794735,False,True,False,False,True,False,True,False
1520,0.208,1.262,152,31.170404575149554,False,True,False,True,False,True,False,False
664,0.449,2.244,271,66.41164633140731,False,True,False,False,True,False,False,True
2509,0.275,2.779,35,2.760384536606986,False,True,False,False,True,False,True,False
1941,0.077,1.328,112,42.10627128265458,True,False,True,False,False,False,True,False
2553,0.282,2.744,193,26.41118370796515,True,False,False,True,False,False,False,True
2889,0.321,2.106,254,25.3983739058245,True,False,False,False,True,False,False,True
1172,0.469,1.071,177,22.142101129133806,False,True,False,False,True,False,False,True
1425,0.246,1.386,139,17.457111986251963,False,True,True,False,False,False,True,False
2574,0.409,2.101,202,12.028239857546716,True,False,True,False,False,True,False,False
2171,0.293,0.759,245,31.84349405669792,True,False,False,True,False,True,False,False
716,0.31,1.876,39,13.004726355302155,False,True,False,False,True,False,False,True
1593,0.15,0.221,211,63.34234635105847,True,False,False,False,True,False,True,False
1317,0.297,2.998,239,37.974091437803295,False,True,False,False,True,True,False,False
1994,0.299,1.906,12,1.596127387525407,False,True,False,True,False,False,False,True
2869,0.43,1.369,203,16.770462920749097,True,False,False,True,False,False,False,True
2966,0.494,0.755,237,11.87126126223002,True,False,False,True,False,False,True,False
2582,0.068,2.255,133,55.31970405679837,True,False,False,False,True,False,True,False
1085,0.348,1.161,297,46.15499338922111,False,True,True,False,False,False,False,True
2891,0.47,0.596,263,10.425150421918579,False,True,False,False,True,False,True,False
1017,0.234,2.86,77,14.636105649789318,False,True,True,False,False,False,True,False
2260,0.293,0.92,230,36.93825660973006,True,False,False,True,False,False,False,True
1564,0.32,0.448,73,8.59693376078145,False,True,True,False,False,False,False,True
1633,0.06,2.176,157,70.18631953975165,False,True,True,False,False,False,True,False
1634,0.405,1.87,264,28.498688592468927,False,True,False,False,True,False,False,True
2672,0.273,2.947,247,26.21997050343245,True,False,False,False,True,True,False,False
1108,0.484,2.827,80,10.951618330762676,False,True,False,False,True,False,False,True
2137,0.318,0.529,208,29.561256725324526,True,False,False,False,True,False,False,True
2656,0.369,1.415,161,9.355361151589483,False,True,True,False,False,False,False,True
1185,0.154,0.668,131,56.819916292613094,True,False,False,True,False,False,True,False
2218,0.145,2.323,151,33.3281266706364,False,True,False,False,True,False,False,True
1476,0.073,2.3,41,26.895558822926763,False,True,False,False,True,False,False,True
1587,0.347,2.441,265,27.6299098999099,False,True,False,False,True,True,False,False
1683,0.455,0.583,270,20.151639062568126,True,False,True,False,False,False,True,False
2992,0.434,2.734,246,12.672207995623063,True,False,False,False,True,False,True,False
1951,0.397,1.595,272,19.057682632427333,True,False,True,False,False,False,True,False
2604,0.267,2.698,269,28.130838868373015,False,True,False,False,True,False,False,True
526,0.405,1.975,276,95.97172929114201,True,False,True,False,False,False,False,True
2466,0.209,1.753,253,40.480140373974244,False,True,False,True,False,False,False,True
2181,0.201,0.746,205,36.71641818146534,True,False,False,True,False,False,True,False
1765,0.118,1.826,187,66.87648084291087,True,False,True,False,False,False,False,True
2679,0.366,0.7,12,0.7548575730270045,True,False,True,False,False,True,False,False
2766,0.219,2.982,38,3.5256242964961912,True,False,True,False,False,False,True,False
1032,0.101,2.547,223,152.21435766921996,True,False,True,False,False,False,False,True
1154,0.45,0.612,213,40.278087881255786,True,False,False,False,True,False,False,True
1849,0.454,2.081,252,18.536598746670055,True,False,True,False,False,True,False,False
1236,0.403,1.106,36,4.364984214184831,False,True,False,True,False,False,True,False
1549,0.44,2.214,16,1.3742709150225967,False,True,False,False,True,True,False,False
2436,0.418,1.435,94,5.429458553515799,False,True,True,False,False,False,False,True
1887,0.474,2.728,153,9.375563687098053,False,True,False,False,True,False,True,False
1849,0.417,1.711,26,1.8063065165682153,False,True,False,False,True,False,True,False
2721,0.289,0.83,130,16.790158688441977,True,False,False,True,False,False,False,True
2327,0.24,1.804,88,13.029575857952254,False,True,False,True,False,False,False,True
1890,0.101,2.418,92,29.148407465581652,False,True,True,False,False,False,False,True
1888,0.11,2.878,49,14.16155958206005,False,True,False,True,False,False,True,False
1035,0.436,0.92,138,27.007286380310784,True,False,False,True,False,True,False,False
1619,0.135,0.633,140,59.13746929015329,True,False,False,False,True,False,False,True
1143,0.315,0.552,262,52.11459055410738,True,False,False,False,True,False,True,False
1664,0.082,2.018,108,47.76783974025393,False,True,False,False,True,True,False,False
1600,0.448,2.263,47,4.993925719546313,True,False,False,True,False,False,True,False
2092,0.09,0.629,126,56.69084721758875,True,False,False,True,False,True,False,False
1893,0.423,2.747,81,5.868525198169283,False,True,False,False,True,True,False,False
1923,0.429,2.159,135,13.482705180014092,True,False,False,True,False,True,False,False
2687,0.41,0.908,203,15.829736636481597,True,False,False,True,False,True,False,False
731,0.324,0.656,299,94.631156025723,True,False,False,False,True,True,False,False
2355,0.323,0.794,238,23.569324231299465,True,False,True,False,False,False,False,True
907,0.337,2.634,197,43.199818117051485,False,True,False,True,False,True,False,False
2218,0.123,2.313,262,42.6382041537494,False,True,True,False,False,False,True,False
2406,0.446,1.727,278,15.091587244659266,True,False,True,False,False,False,True,False
1199,0.077,0.701,218,137.60659981104982,True,False,True,False,False,False,True,False
2148,0.433,2.436,157,13.27975151362611,False,True,False,True,False,False,False,True
2652,0.367,0.946,169,7.497515673681395,False,True,True,False,False,False,True,False
2108,0.492,2.528,297,17.311640621947443,False,True,False,True,False,False,True,False
1233,0.106,2.523,84,64.7897608760647,True,False,False,True,False,False,False,True
2887,0.269,1.554,138,11.621147276145429,True,False,True,False,False,True,False,False
2415,0.307,2.297,199,15.914802172593262,True,False,True,False,False,True,False,False
2116,0.257,2.07,258,34.990344020622025,True,False,False,True,False,False,True,False
1795,0.101,1.123,138,41.295585395537195,True,False,True,False,False,False,True,False
2527,0.185,2.416,101,16.259112218253676,True,False,True,False,False,False,False,True
1388,0.236,1.676,149,26.526822459267187,False,True,False,False,True,True,False,False
2668,0.188,2.336,260,30.667986022270863,False,True,False,True,False,False,True,False
2728,0.435,0.523,30,1.588654020412544,True,False,True,False,False,True,False,False
1228,0.223,1.966,90,16.113722696421284,False,True,True,False,False,True,False,False
580,0.27,2.04,164,111.54442807027385,True,False,False,True,False,False,False,True
2651,0.358,1.421,278,23.09522385413667,False,True,False,True,False,False,False,True
1107,0.099,1.974,221,157.47773802430856,True,False,True,False,False,False,False,True
2996,0.302,1.184,64,4.781089578669254,False,True,False,True,False,True,False,False
2953,0.143,1.618,30,4.357471903946596,False,True,False,True,False,False,True,False
1212,0.271,2.587,257,44.70168153263189,True,False,True,False,False,False,True,False
1376,0.094,2.27,39,19.724503116498326,False,True,False,True,False,True,False,False
1879,0.405,1.283,149,16.60319749735806,True,False,False,True,False,True,False,False
1700,0.488,2.862,73,4.542820593834407,False,True,False,False,True,False,True,False
965,0.323,0.945,250,35.57058489670604,False,True,True,False,False,False,True,False
1105,0.485,2.703,257,37.16757769174101,True,False,False,True,False,False,True,False
2620,0.07,0.619,65,19.41138606409235,False,True,False,False,True,False,True,False
2122,0.247,0.849,239,37.04398743978139,False,True,False,True,False,False,False,True
723,0.465,2.91,39,9.380010211334035,True,False,False,True,False,False,True,False
1337,0.093,0.492,290,166.22997862588912,True,False,False,False,True,False,True,False
746,0.126,0.622,118,71.91326992226101,False,True,False,True,False,False,True,False
2366,0.258,1.978,15,1.9032040839864988,True,False,False,False,True,True,False,False
601,0.057,0.21,295,538.8784091057273,False,True,False,False,True,True,False,False
2390,0.113,2.702,80,16.752864834897856,True,False,True,False,False,False,True,False
1118,0.343,1.013,92,14.845235436790427,False,True,False,True,False,False,True,False
584,0.499,0.601,63,16.367515520603718,True,False,False,True,False,False,True,False
2256,0.46,1.458,217,16.912362473528685,True,False,False,False,True,True,False,False
809,0.36,0.545,17,4.082564786866193,True,False,False,False,True,False,True,False
814,0.448,2.434,290,63.436244969378286,False,True,False,True,False,False,False,True
1398,0.399,1.18,142,15.4388846436049,False,True,False,True,False,False,True,False
1265,0.343,1.394,134,20.370929197611904,False,True,False,True,False,True,False,False
531,0.146,1.701,155,158.65839200594363,False,True,False,True,False,False,False,True
2432,0.149,0.777,139,18.78498088657879,False,True,True,False,False,True,False,False
1764,0.389,0.685,105,10.835530410183098,True,False,False,False,True,False,True,False
758,0.315,2.217,276,88.3625036161546,True,False,False,False,True,True,False,False
1717,0.185,2.472,228,52.06436147888048,True,False,True,False,False,False,False,True
1898,0.47,1.228,30,2.0617858748609676,True,False,True,False,False,True,False,False
2666,0.108,0.284,104,30.197269165528912,True,False,False,True,False,True,False,False
2557,0.326,0.692,148,15.549239264374334,True,False,False,True,False,True,False,False
1903,0.442,2.252,228,23.35965234498806,True,False,False,True,False,True,False,False
1540,0.464,0.95,47,3.9863889752034565,False,True,False,True,False,False,True,False
507,0.11,0.235,156,215.182069116963,False,True,False,True,False,False,False,True
931,0.239,0.374,194,50.517853157546554,False,True,False,True,False,False,True,False
2369,0.16,0.522,102,19.85589732575835,True,False,True,False,False,False,False,True
887,0.498,0.707,250,54.681009063579246,True,False,False,False,True,False,False,True
2216,0.114,0.265,297,86.2491522217517,True,False,False,False,True,False,True,False
524,0.229,0.602,296,183.74035670796727,True,False,False,False,True,True,False,False
2017,0.337,1.962,202,17.48155946726372,False,True,False,False,True,True,False,False
2553,0.426,0.651,109,9.750335154115707,True,False,False,False,True,False,False,True
2081,0.365,2.542,25,2.683016807671105,True,False,False,True,False,True,False,False
570,0.153,0.913,68,53.11693130455639,False,True,False,True,False,True,False,False
2013,0.26,1.32,158,22.10344328625857,True,False,False,False,True,False,True,False
1915,0.151,2.126,64,18.936480601445822,True,False,False,True,False,True,False,False
2036,0.346,0.661,191,23.33823544526631,True,False,False,True,False,True,False,False
1692,0.419,1.425,32,3.6043484016107037,False,True,False,True,False,False,False,True
1322,0.316,2.148,176,25.38177399635999,False,True,False,True,False,False,True,False
1753,0.251,0.777,87,9.809703676291608,False,True,True,False,False,True,False,False
2480,0.225,2.909,271,39.08900573670505,True,False,False,True,False,False,True,False
2477,0.292,1.959,89,7.12383371327486,True,False,True,False,False,False,True,False
1351,0.429,2.813,97,11.564312996243363,True,False,False,False,True,False,True,False
1747,0.178,2.746,271,51.32876133739259,False,True,False,False,True,True,False,False
1903,0.456,2.966,136,13.147338139798423,True,False,False,True,False,True,False,False
2396,0.161,1.484,290,47.54741473679629,False,True,False,True,False,True,False,False
2359,0.491,0.252,74,4.714753004322399,False,True,False,False,True,False,False,True
1996,0.452,1.004,142,16.66368296210015,True,False,False,True,False,False,False,True
2868,0.092,2.162,278,61.33337672932527,False,True,True,False,False,False,False,True
2401,0.475,1.27,300,17.647266708533877,False,True,False,True,False,True,False,False
2366,0.433,1.705,150,8.395504047261703,False,True,False,False,True,True,False,False
838,0.358,1.96,13,3.9332588612320185,True,False,False,False,True,False,False,True
746,0.085,1.584,74,88.43626074057063,True,False,False,False,True,True,False,False
1310,0.208,0.719,31,10.157140194411204,True,False,False,False,True,False,False,True
2525,0.157,0.923,15,4.028451303500093,True,False,False,True,False,False,False,True
2412,0.482,2.438,221,13.500149858026568,False,True,False,False,True,False,False,True
1005,0.062,1.329,246,319.33795138182603,True,False,False,True,False,False,True,False
542,0.342,0.416,57,23.026043957419777,True,False,False,True,False,False,True,False
1822,0.337,0.544,129,12.647453578822908,False,True,False,True,False,False,True,False
1116,0.262,2.311,198,37.37602407023816,False,True,True,False,False,False,False,True
2278,0.176,1.734,187,37.21695270314522,False,True,False,True,False,False,False,True
1547,0.443,0.416,52,5.3970581095164425,False,True,False,False,True,False,False,True
754,0.336,0.768,279,63.60022594425627,False,True,False,False,True,True,False,False
2123,0.196,1.479,253,47.2654581695927,False,True,False,True,False,False,False,True
1623,0.31,1.221,224,20.449721491502252,False,True,True,False,False,True,False,False
